,time,housing_price,rental_price,inflation_rate,median_house_value,median_tax_paid,property_tax_rate,median_age_homebuyers,housing_starts,interest_rate,mortgage_rate,mortgage_to_income_rate,work_home_rate
2052,12/1996,,164.0,167.4,,,,,1370.0,5.29,7.44,,
2054,12/1996,,164.0,167.4,,,,,1370.0,5.29,7.74,,
2107,12/1997,,169.1,171.2,,,,,1566.0,5.5,6.99,,
2104,12/1997,,169.1,171.2,,,,,1566.0,5.5,7.15,,
2105,12/1997,,169.1,171.2,,,,,1566.0,5.5,7.17,,
2106,12/1997,,169.1,171.2,,,,,1566.0,5.5,7.07,,
2158,12/1998,,174.9,175.4,,,,,1792.0,4.68,6.69,,
2159,12/1998,,174.9,175.4,,,,,1792.0,4.68,6.77,,
2160,12/1998,,174.9,175.4,,,,,1792.0,4.68,6.83,,
2156,12/1998,,174.9,175.4,,,,,1792.0,4.68,6.71,,
2157,12/1998,,174.9,175.4,,,,,1792.0,4.68,6.69,,
2211,12/1999,,180.3,178.7,,,,,1708.0,5.3,7.96,,
2210,12/1999,,180.3,178.7,,,,,1708.0,5.3,7.86,,
2209,12/1999,,180.3,178.7,,,,,1708.0,5.3,7.84,,
2212,12/1999,,180.3,178.7,,,,,1708.0,5.3,8.06,,
2208,12/1999,,180.3,178.7,,,,,1708.0,5.3,7.84,,
51,12/2000,136302.0,187.6,183.3,,,,,1532.0,6.4,7.13,,
48,12/2000,136302.0,187.6,183.3,,,,,1532.0,6.4,7.54,,
49,12/2000,136302.0,187.6,183.3,,,,,1532.0,6.4,7.42,,
50,12/2000,136302.0,187.6,183.3,,,,,1532.0,6.4,7.17,,
47,12/2000,136302.0,187.6,183.3,,,,,1532.0,6.4,7.65,,
100,12/2001,145915.0,196.4,188.4,,,,,1568.0,1.82,6.84,,
103,12/2001,145915.0,196.4,188.4,,,,,1568.0,1.82,7.16,,
102,12/2001,145915.0,196.4,188.4,,,,,1568.0,1.82,7.17,,
101,12/2001,145915.0,196.4,188.4,,,,,1568.0,1.82,7.09,,
154,12/2002,156331.0,202.5,192.1,,,,,1788.0,1.24,6.03,,
155,12/2002,156331.0,202.5,192.1,,,,,1788.0,1.24,5.93,,
152,12/2002,156331.0,202.5,192.1,,,,,1788.0,1.24,6.19,,
153,12/2002,156331.0,202.5,192.1,,,,,1788.0,1.24,6.04,,
208,12/2003,168641.0,207.9,194.2,,,,,2057.0,0.98,5.85,,
204,12/2003,168641.0,207.9,194.2,,,,,2057.0,0.98,6.02,,
205,12/2003,168641.0,207.9,194.2,,,,,2057.0,0.98,5.88,,
206,12/2003,168641.0,207.9,194.2,,,,,2057.0,0.98,5.82,,
207,12/2003,168641.0,207.9,194.2,,,,,2057.0,0.98,5.81,,
260,12/2004,186907.0,213.9,198.6,,,,,2042.0,2.16,5.81,,
259,12/2004,186907.0,213.9,198.6,,,,,2042.0,2.16,5.75,,
258,12/2004,186907.0,213.9,198.6,,,,,2042.0,2.16,5.68,,
257,12/2004,186907.0,213.9,198.6,,,,,2042.0,2.16,5.71,,
256,12/2004,186907.0,213.9,198.6,,,,,2042.0,2.16,5.81,,
311,12/2005,208851.0,220.5,202.8,,,,,1994.0,4.16,6.26,,
309,12/2005,208851.0,220.5,202.8,,,,,1994.0,4.16,6.32,,
308,12/2005,208851.0,220.5,202.8,,,,,1994.0,4.16,6.26,,
310,12/2005,208851.0,220.5,202.8,,,,,1994.0,4.16,6.3,,
312,12/2005,208851.0,220.5,202.8,,,,,1994.0,4.16,6.22,,
361,12/2006,218522.0,230.0,208.1,,,,,1649.0,5.24,6.11,,
363,12/2006,218522.0,230.0,208.1,,,,,1649.0,5.24,6.13,,
364,12/2006,218522.0,230.0,208.1,,,,,1649.0,5.24,6.18,,
362,12/2006,218522.0,230.0,208.1,,,,,1649.0,5.24,6.12,,
416,12/2007,213073.0,239.102,213.168,,,,,1037.0,4.24,6.17,,
415,12/2007,213073.0,239.102,213.168,,,,,1037.0,4.24,6.14,,
414,12/2007,213073.0,239.102,213.168,,,,,1037.0,4.24,6.11,,
413,12/2007,213073.0,239.102,213.168,,,,,1037.0,4.24,5.96,,
468,12/2008,192444.0,247.278,216.925,,,,,560.0,0.16,5.14,,
467,12/2008,192444.0,247.278,216.925,,,,,560.0,0.16,5.19,,
466,12/2008,192444.0,247.278,216.925,,,,,560.0,0.16,5.47,,
469,12/2008,192444.0,247.278,216.925,,,,,560.0,0.16,5.1,,
465,12/2008,192444.0,247.278,216.925,,,,,560.0,0.16,5.53,,
520,12/2009,179665.0,248.999,220.881,,,,,581.0,0.12,5.05,,
519,12/2009,179665.0,248.999,220.881,,,,,581.0,0.12,4.94,,
518,12/2009,179665.0,248.999,220.881,,,,,581.0,0.12,4.81,,
517,12/2009,179665.0,248.999,220.881,,,,,581.0,0.12,4.71,,
521,12/2009,179665.0,248.999,220.881,,,,,581.0,0.12,5.14,,
573,12/2010,173470.0,250.986,222.343,,,,,539.0,0.18,4.86,,
572,12/2010,173470.0,250.986,222.343,,,,,539.0,0.18,4.81,,
571,12/2010,173470.0,250.986,222.343,,,,,539.0,0.18,4.83,,
570,12/2010,173470.0,250.986,222.343,,,,,539.0,0.18,4.61,,
569,12/2010,173470.0,250.986,222.343,,,,,539.0,0.18,4.46,,
621,12/2011,165042.0,257.189,227.405,,,,,694.0,0.07,4.0,,
622,12/2011,165042.0,257.189,227.405,,,,,694.0,0.07,3.99,,
625,12/2011,165042.0,257.189,227.405,,,,,694.0,0.07,3.95,,
624,12/2011,165042.0,257.189,227.405,,,,,694.0,0.07,3.91,,
623,12/2011,165042.0,257.189,227.405,,,,,694.0,0.07,3.94,,
676,12/2012,169640.0,264.098,231.725,,,,,976.0,0.16,3.37,,
675,12/2012,169640.0,264.098,231.725,,,,,976.0,0.16,3.32,,
677,12/2012,169640.0,264.098,231.725,,,,,976.0,0.16,3.35,,
674,12/2012,169640.0,264.098,231.725,,,,,976.0,0.16,3.34,,
727,12/2013,184098.0,271.688,235.759,,,,,1002.0,0.09,4.42,,
726,12/2013,184098.0,271.688,235.759,,,,,1002.0,0.09,4.46,,
729,12/2013,184098.0,271.688,235.759,,,,,1002.0,0.09,4.48,,
728,12/2013,184098.0,271.688,235.759,,,,,1002.0,0.09,4.47,,
781,12/2014,192384.0,280.874,239.584,,,,,1073.0,0.12,3.83,,
778,12/2014,192384.0,280.874,239.584,,,,,1073.0,0.12,3.89,,
779,12/2014,192384.0,280.874,239.584,,,,,1073.0,0.12,3.93,,
780,12/2014,192384.0,280.874,239.584,,,,,1073.0,0.12,3.8,,
782,12/2014,192384.0,280.874,239.584,,,,,1073.0,0.12,3.87,,
834,12/2015,202076.0,291.204,244.547,,,,,1146.0,0.24,4.01,,
833,12/2015,202076.0,291.204,244.547,,,,,1146.0,0.24,3.96,,
832,12/2015,202076.0,291.204,244.547,,,,,1146.0,0.24,3.97,,
831,12/2015,202076.0,291.204,244.547,,,,,1146.0,0.24,3.95,,
830,12/2015,202076.0,291.204,244.547,,,,,1146.0,0.24,3.93,,
882,12/2016,213694.0,302.735,249.92,,,,,1252.0,0.54,4.08,,
883,12/2016,213694.0,302.735,249.92,,,,,1252.0,0.54,4.13,,
886,12/2016,213694.0,302.735,249.92,,,,,1252.0,0.54,4.32,,
885,12/2016,213694.0,302.735,249.92,,,,,1252.0,0.54,4.3,,
884,12/2016,213694.0,302.735,249.92,,,,,1252.0,0.54,4.16,,
936,12/2017,227624.0,313.904,254.344,,,,,1177.0,1.3,3.93,,
938,12/2017,227624.0,313.904,254.344,,,,,1177.0,1.3,3.99,,
935,12/2017,227624.0,313.904,254.344,,,,,1177.0,1.3,3.94,,
937,12/2017,227624.0,313.904,254.344,,,,,1177.0,1.3,3.94,,
990,12/2018,241306.0,324.815,259.934,,,,,1089.0,2.27,4.55,,
989,12/2018,241306.0,324.815,259.934,,,,,1089.0,2.27,4.62,,
988,12/2018,241306.0,324.815,259.934,,,,,1089.0,2.27,4.63,,
987,12/2018,241306.0,324.815,259.934,,,,,1089.0,2.27,4.75,,
1042,12/2019,250119.0,336.789,265.742,,,,,1538.0,1.55,3.74,,
1041,12/2019,250119.0,336.789,265.742,,,,,1538.0,1.55,3.73,,
1040,12/2019,250119.0,336.789,265.742,,,,,1538.0,1.55,3.73,,
1039,12/2019,250119.0,336.789,265.742,,,,,1538.0,1.55,3.68,,
1093,12/2020,270908.0,344.455,269.984,,,,,1651.0,0.09,2.67,,25.9
1092,12/2020,270908.0,344.455,269.984,,,,,1651.0,0.09,2.71,,25.9
1091,12/2020,270908.0,344.455,269.984,,,,,1651.0,0.09,2.71,,25.9
1095,12/2020,270908.0,344.455,269.984,,,,,1651.0,0.09,2.67,,25.9
1094,12/2020,270908.0,344.455,269.984,,,,,1651.0,0.09,2.66,,25.9
1143,12/2021,323955.0,355.931,284.77,,,,,1768.0,0.08,3.11,,12.4
1145,12/2021,323955.0,355.931,284.77,,,,,1768.0,0.08,3.12,,12.4
1146,12/2021,323955.0,355.931,284.77,,,,,1768.0,0.08,3.05,,12.4
1147,12/2021,323955.0,355.931,284.77,,,,,1768.0,0.08,3.11,,12.4
1144,12/2021,323955.0,355.931,284.77,,,,,1768.0,0.08,3.1,,12.4
